1.102741083110672236e+02;1.114255729463318687e+02;1.009526312111579784e+02;8.813366657983311825e+01;8.946095389617759963e+01;9.366301118199963582e+01;9.694592165092635128e+01;9.819553297456519658e+01;9.558169164829656950e+01;9.480187755127309401e+01;9.750574776855526693e+01;1.037930923523453117e+02;1.117566355161378766e+02;1.195303710256796990e+02;1.208333354465427476e+02;1.236128012806377114e+02;1.266998239714188372e+02;1.298289848234351496e+02;1.167494749018636497e+02;1.102350442344814496e+02;1.159551273017385427e+02;1.158179398500742678e+02;1.160075838844902734e+02;1.164492572268736268e+02;1.169685343604203211e+02;1.165039599567961801e+02;1.154129291764927814e+02;1.134118880721270131e+02;1.131203686285646910e+02;1.133778393461847713e+02;1.131979239427380293e+02;1.152427606376838014e+02;1.175055406122457811e+02;1.190842073766301183e+02;1.155621088885481527e+02;1.141833044179705894e+02;1.121591362546630677e+02;1.054738428564048576e+02;1.059283269966484937e+02;1.078679992807777666e+02
1.103624025774161623e+02;1.119788733733915223e+02;1.052686163077963641e+02;9.823460612991141261e+01;9.771103209093020325e+01;1.000243118125062836e+02;1.016739821143833922e+02;9.936921636946263447e+01;9.802402622201736904e+01;9.800251758662776069e+01;9.893136704656107838e+01;9.675819392833722077e+01;9.846754795526911153e+01;1.023488761900627679e+02;1.105996670860048710e+02;1.127160236874848920e+02;1.108752837323227851e+02;1.069811439127599328e+02;1.076753286145298745e+02;1.098885344357100280e+02;1.131120344571077823e+02;1.127580675599200646e+02;1.100749771099255838e+02;1.071908366824137033e+02;1.127898084946661186e+02;1.149453775973734366e+02;1.162721847472575973e+02;1.134292374992894565e+02;1.144033947154980808e+02;1.141387066970593480e+02;1.134636761635249655e+02;1.113146692519842986e+02;1.112116125862405340e+02;1.136123135621398177e+02;1.115886585983476778e+02;1.096673611206090015e+02;1.094353993721384484e+02;1.114534524910383624e+02;1.112869118643620965e+02;1.084831625479075399e+02
1.017993871569773887e+02;8.240125437999653002e+01;7.697468834416983441e+01;7.790156850320545345e+01;8.960377401074300963e+01;9.187769258213047863e+01;9.339655723295297207e+01;1.007034973572325924e+02;1.056836965319248520e+02;1.102892985393647081e+02;1.141708384202344462e+02;1.097317034219435214e+02;1.077464321004474073e+02;1.075979274682096047e+02;1.125785733322101834e+02;1.137531318098711068e+02;1.129850480712859735e+02;1.115515941714189267e+02;1.094909649476636702e+02;1.083266644614986802e+02;1.105354747289069905e+02;1.076028334382664724e+02;1.052295372631940893e+02;1.028542856762158237e+02;1.048494648617838862e+02;1.074236235580108740e+02;1.114981065453857951e+02;1.202170212014020905e+02;1.163749116618853918e+02;1.133962945475622064e+02;1.132421219911657886e+02;1.161613841362287616e+02;1.162017626263457402e+02;1.145346330614555370e+02;1.118560584334914836e+02;1.090633548028961428e+02;1.103979593642540777e+02;1.159914078994641926e+02;1.181983399555750509e+02;1.143239168425677690e+02
7.944179475525228895e+01;7.385829011431702895e+01;7.419748727179121772e+01;7.716456463139455479e+01;8.799684278593672104e+01;8.847344705444456281e+01;8.930571816188449930e+01;9.259855109310238674e+01;9.742775929245136979e+01;1.026697365669625839e+02;1.083252438843897778e+02;1.084573437640795532e+02;1.096776310967127728e+02;1.097491362662284899e+02;1.103853162962221575e+02;1.104801135614541607e+02;1.144602680709170528e+02;1.153546674378279846e+02;1.110774469577501549e+02;1.071294627244110700e+02;1.025665988368048289e+02;1.021923777185387365e+02;1.010424455674527735e+02;1.024434212202059769e+02;1.080364891564868515e+02;1.112626832738969398e+02;1.098908797660102579e+02;1.107675814523910134e+02;1.106240920562691485e+02;1.116888440698549374e+02;1.144025640737530836e+02;1.206130568324536227e+02;1.198067886854470316e+02;1.080988921689107514e+02;7.576060291260283464e+01;9.183985417063075829e+01;1.021851888838810112e+02;1.101955506458849641e+02;1.165625088642158147e+02;1.165415407903987273e+02
6.879246594308968099e+01;6.912832853184407611e+01;7.434585474494770096e+01;8.130553587529981030e+01;8.435529225786723373e+01;8.479056437376401334e+01;8.477154034416199124e+01;8.729755188953116374e+01;8.440164558416347518e+01;8.097649721007425683e+01;8.566642990173166083e+01;8.945537422624688872e+01;9.108690065858867513e+01;9.141830091120898771e+01;9.165734825390705964e+01;9.225350834051232596e+01;9.688366249370922390e+01;1.114993093531592336e+02;1.129340594686436248e+02;1.104417619427518389e+02;1.069925704695811959e+02;1.027792322539310277e+02;1.008969284984111709e+02;1.046558238178389360e+02;1.168855886783840958e+02;1.180563236792735040e+02;1.158434809873240425e+02;1.080627687503412773e+02;1.052115521902316715e+02;1.095753625347041265e+02;1.154262191248644029e+02;1.056434372067062526e+02;8.480970257334256246e+01;8.288343017785223310e+01;1.016625239559614897e+02;1.029543815436820040e+02;1.035456541393516119e+02;1.041418078026314902e+02;1.047427591903330324e+02;1.104705387662483389e+02
7.173598354805744748e+01;7.797217868788386852e+01;7.814463034679228315e+01;8.067290350667212806e+01;7.640219342202405528e+01;7.870197059971559383e+01;7.994465230058827387e+01;7.505645486520245413e+01;6.771491059912521848e+01;7.060738381829187915e+01;8.494669410139886168e+01;8.521805343976259906e+01;8.648992735564674206e+01;8.702557037638393922e+01;8.808691259618771596e+01;8.974543051568399221e+01;9.249544822838038272e+01;9.803045931155992321e+01;9.933784978905370622e+01;1.003993844157372450e+02;1.042566456589717916e+02;1.077988606957389379e+02;1.112969388890249292e+02;1.131071174810820565e+02;1.139781466055987664e+02;1.210381166498910943e+02;1.191139406864670889e+02;1.082741568408463166e+02;9.853620786341062399e+01;9.325016238768102994e+01;9.383941923173628652e+01;8.733362899076941233e+01;9.221441723377112964e+01;1.031387634909320070e+02;1.037238727895990422e+02;1.043139246105584732e+02;1.049088355573136226e+02;1.055085234351969632e+02;1.061129072550054104e+02;1.067957723509495338e+02
7.370761134702652839e+01;7.447062596752022046e+01;7.034034487537658720e+01;6.338518007723590131e+01;5.539547887917333924e+01;5.681301577479806753e+01;6.122786610436709509e+01;5.989971341927772386e+01;5.644202718991742529e+01;6.238689620482497844e+01;7.640132025043384090e+01;7.467369701533867499e+01;8.022974898419100498e+01;7.865462728335886311e+01;8.192860005863249739e+01;8.477162176676711169e+01;8.733495157380241380e+01;8.910267170595155051e+01;9.006811151097579682e+01;9.504678060932386074e+01;9.937680314937880155e+01;1.035836147751056728e+02;1.092430684506678205e+02;1.144076233789491539e+02;1.087758362755599251e+02;1.191442431773647996e+02;1.213496933457069531e+02;1.005152987702698653e+02;9.488455817850108076e+01;9.573827564156390224e+01;9.421996321406722075e+01;1.020168332612032600e+02;1.039097282664735076e+02;1.044936560252681659e+02;1.053118063223822674e+02;1.067085353663580634e+02;1.081085600676246372e+02;1.095117540288197091e+02;1.109179969696252499e+02;1.123271743780215957e+02
6.635768623979552672e+01;6.313710758472613094e+01;5.978891266206039745e+01;5.532054568794289651e+01;5.559949338702658395e+01;5.527684134755019585e+01;5.240092715206057505e+01;4.578987090424183748e+01;4.334566070071338828e+01;4.527296830091336943e+01;4.875695015949072086e+01;6.126656267329553884e+01;6.636295106365115259e+01;7.037232282828351515e+01;7.071521732909266689e+01;6.929679634955756740e+01;6.402193703711169803e+01;6.575897810502226548e+01;8.040259253799733585e+01;7.910799988213175027e+01;8.025942825967743488e+01;9.506772709412486222e+01;9.270909986408659620e+01;9.293594104586104265e+01;1.001146053542415046e+02;9.356392954466085143e+01;9.436374033787529925e+01;9.526141549873692327e+01;1.011586954794191513e+02;9.869233656428754387e+01;1.056479377827159709e+02;1.066775803653383861e+02;1.080637937481154438e+02;1.094535296670638331e+02;1.108466556312548335e+02;1.122430454121802512e+02;1.136425786968911353e+02;1.150451407625242553e+02;1.164506221708176668e+02;1.178589184813080948e+02
5.879223940016086658e+01;5.612111498624305739e+01;5.254135373941459619e+01;4.679846940761299123e+01;4.679965111837824310e+01;4.774129440049846096e+01;4.764366722985239733e+01;4.481428394696747119e+01;4.131033620294063269e+01;3.884469745154869003e+01;3.859836076586961440e+01;4.461823882093793259e+01;4.934869369730414235e+01;4.882451669215249979e+01;4.295331209223410696e+01;3.726017571906594839e+01;3.204012364508545119e+01;3.446935101657342670e+01;4.709098142635676254e+01;6.007168826263823291e+01;6.697923863443871539e+01;8.297462705112194215e+01;9.180240542350341570e+01;9.007273119834114539e+01;7.661755597928303985e+01;8.003945881420949604e+01;8.168998092604323347e+01;8.793481444198435781e+01;9.585700385452736327e+01;1.041493765405825371e+02;1.127302706837065500e+02;1.130595642604020554e+02;1.135988162960862837e+02;1.149885555645950745e+02;1.163815235701250259e+02;1.177776057529051172e+02;1.191766926709308905e+02;1.205786797314842858e+02;1.219834669383756847e+02;1.233909586539277683e+02
4.664281529331050535e+01;4.620089725309739492e+01;4.357940382839095150e+01;4.377347052647207448e+01;4.568828501640472695e+01;4.629479626426510208e+01;4.930473260357728549e+01;4.706910596164719607e+01;4.073403218051028318e+01;3.818172544183670425e+01;3.805356624351796313e+01;4.261494604225018890e+01;4.306450177778546617e+01;3.854311887774526468e+01;3.776098482314418447e+01;3.294383274174580123e+01;2.914264908900992523e+01;3.308750130671242573e+01;3.925075468296587644e+01;4.227417806860819383e+01;5.877078946600326503e+01;7.975851611473561320e+01;8.141179509336366493e+01;6.514302928480763910e+01;7.254422405388008599e+01;8.016639970594063414e+01;8.722111560209944514e+01;9.482029435063711276e+01;1.028433142377892011e+02;1.111984720888212621e+02;1.198163050472205242e+02;1.208732121987941071e+02;1.201485155100741054e+02;1.205235832325094805e+02;1.219164076016500076e+02;1.233122096164498345e+02;1.247108892968150400e+02;1.261123508964337248e+02;1.275165026918460569e+02;1.289232567832721656e+02
3.560479233865559934e+01;3.562761211644107817e+01;3.593589111512646639e+01;3.686875708520934580e+01;4.156919158769887446e+01;4.800002969128303931e+01;5.247006699492396109e+01;5.081023410668398554e+01;4.412806569557777436e+01;3.708537689776904500e+01;3.451142349328527814e+01;3.271403748656604193e+01;3.379972015066624635e+01;3.360522537518787090e+01;2.394518232553514636e+01;2.279321236002828854e+01;2.570954630583994316e+01;3.811185277290437767e+01;3.939611395313323783e+01;4.704530182371016878e+01;5.162391101102727475e+01;4.689626281794239304e+01;5.509762733605851537e+01;6.755750788345692115e+01;8.236543247242734367e+01;8.706427220876727802e+01;9.400670203280844817e+01;1.017371648248684153e+02;1.098459613956023588e+02;1.182552899960522126e+02;1.269054208376505244e+02;1.286874981690990865e+02;1.279636062652730715e+02;1.272409171536887413e+02;1.274513056292413182e+02;1.288468513942591755e+02;1.302451580387613888e+02;1.316461375870219683e+02;1.330497056040782695e+02;1.344557810277946714e+02
4.209862980787625020e+01;4.348001323702327170e+01;4.402287102421023945e+01;4.393168184346117044e+01;4.648194814326264890e+01;4.228867704205673306e+01;4.738869417627997649e+01;4.746635580825686418e+01;4.624997105683850407e+01;4.499440538097887554e+01;3.387916550500997914e+01;3.226103173766339438e+01;2.886700523815777686e+01;3.379148222712257166e+01;3.125784307469632495e+01;2.476224992095375299e+01;2.592598783252234895e+01;4.201453850496085352e+01;3.942791622486888059e+01;4.502232366922854112e+01;4.437306769164904807e+01;5.101674142617357433e+01;6.267556092057689199e+01;7.710721904763092027e+01;9.303010149084120428e+01;9.713253253778103158e+01;1.008375074233858442e+02;1.086794325000326040e+02;1.168620085506894100e+02;1.253185257066096341e+02;1.339971289873760441e+02;1.365023125959903609e+02;1.357791356535221325e+02;1.350570995538100476e+02;1.343362226924073184e+02;1.343815264017189008e+02;1.357794900785825973e+02;1.371800258224772904e+02;1.385830556526400699e+02;1.399885045784171780e+02
5.386131028317721103e+01;5.348961123594181544e+01;5.377711911612109219e+01;5.385475774230333457e+01;6.006337664501665330e+01;5.465110830687124377e+01;4.557926456967176421e+01;4.451313655497666844e+01;5.588906775350014300e+01;5.525321485886725270e+01;4.432331252336808802e+01;2.646257864245932367e+01;3.189149136827546727e+01;3.251647451324655691e+01;4.687182017126662004e+01;5.161706856098271601e+01;4.446910142882631334e+01;1.852471533597653774e+01;2.585211319158269205e+01;4.181148936447266351e+01;4.724959164764029396e+01;5.792487927856540608e+01;7.190158989612467622e+01;8.761372541634742106e+01;1.042797698245361175e+02;1.081152882441551242e+02;1.089926398219872397e+02;1.156425235219362264e+02;1.238891791325794856e+02;1.323871519996244785e+02;1.410910385949565580e+02;1.443175696315230141e+02;1.435950320536394145e+02;1.428735793732629702e+02;1.421532281085326588e+02;1.414339950886315478e+02;1.413138779793988533e+02;1.427140037902674692e+02;1.441165358896476789e+02;1.455214047022887769e+02
5.353024360824971950e+01;4.614381098518781243e+01;4.661881230869693127e+01;5.773187348154941390e+01;6.445164892314708993e+01;5.663771615830273731e+01;5.882952241384722214e+01;6.259948300491587503e+01;3.592374212178910398e+01;3.896637444571916831e+01;4.615563287986529417e+01;3.998065179278661674e+01;3.682943865678504380e+01;3.730662209253419803e+01;4.116489272478806782e+01;4.492626096147013470e+01;3.536253742506025333e+01;3.400492790033872126e+01;4.238618136650563173e+01;5.430161226638502825e+01;6.194620249788042088e+01;6.676084681430795342e+01;8.222278648104703791e+01;9.877217132187946902e+01;1.159442810153051511e+02;1.194697302891856623e+02;1.197827399363126233e+02;1.230823537037452979e+02;1.309256820713684988e+02;1.394603492033879490e+02;1.481868335001909145e+02;1.521332010637716223e+02;1.514112386298267552e+02;1.506903103296055235e+02;1.499704310767739628e+02;1.492516160508156418e+02;1.485338807023935033e+02;1.482480614414905062e+02;1.496501318735135442e+02;1.510544619965647826e+02
5.000491013267046014e+01;3.908624097856483814e+01;3.857722188291533172e+01;5.099447303988161906e+01;6.069034740630985425e+01;6.524502529160153586e+01;6.623448281944762073e+01;6.782924042946223153e+01;3.749994900960332700e+01;2.647504371595171335e+01;4.082070352204426911e+01;4.332163241904318340e+01;4.350842845407298398e+01;4.392372355906638859e+01;4.246229965778059778e+01;4.395868557764772788e+01;5.123637872760758682e+01;6.300165978839876146e+01;6.842273177029487385e+01;7.685021004716725201e+01;8.741889281067997786e+01;8.546060703601321507e+01;9.327630941488297367e+01;1.103850264672799000e+02;1.279101931039494957e+02;1.314419369316466941e+02;1.311601814125570229e+02;1.321766989123107408e+02;1.379700895180817497e+02;1.465374554213217948e+02;1.552842552543199304e+02;1.599491520100523871e+02;1.592277097041070135e+02;1.585072552686532674e+02;1.577878022354539667e+02;1.570693643652178082e+02;1.563519556519792388e+02;1.556355903275645289e+02;1.551838312222198510e+02;1.565876598002999742e+02
5.003268995851201595e+01;3.871343176869952174e+01;3.762773825486854662e+01;3.996409683345690667e+01;5.892675052424275606e+01;6.457065704708941212e+01;6.844547951533093055e+01;7.220091641446859398e+01;4.995835703685328610e+01;5.235858091645638979e+01;5.744548540969262973e+01;6.306310997575738497e+01;6.472383537970037537e+01;6.942157550031791402e+01;6.772833497864736785e+01;6.591093892044726488e+01;6.372804870340874572e+01;7.323530432369430798e+01;9.655867290252409418e+01;1.030537224537287244e+02;1.114826694379493546e+02;1.141311643041251500e+02;1.111063778487517339e+02;1.223229398067315117e+02;1.401002997636302894e+02;1.436317667076159239e+02;1.429473847883039355e+02;1.433760090223648547e+02;1.466275165292865665e+02;1.536179303950113990e+02;1.623830905391014880e+02;1.670661987058852844e+02;1.670444081466867203e+02;1.663243840200095747e+02;1.656053177663703480e+02;1.648872219175017335e+02;1.641701092073357131e+02;1.634539925756838272e+02;1.627388851719863396e+02;1.621209837267089995e+02
6.513941408273812783e+01;6.030867268865031861e+01;5.630474746085366888e+01;5.756342910403677848e+01;6.414001761585112149e+01;6.656720692594936395e+01;6.777063157872757415e+01;7.492323058818864467e+01;7.224436863048036628e+01;7.790288273996509361e+01;8.231801365153810934e+01;8.868391052024955457e+01;9.574129699987386743e+01;1.024761392641775046e+02;1.083614149285645993e+02;1.017524860475714092e+02;9.894515705047689380e+01;1.001524862523203439e+02;1.158369302824170148e+02;1.228186700838486445e+02;1.377371902845724208e+02;1.443859523013949513e+02;1.414838501020231263e+02;1.377616420887146660e+02;1.524608336001880957e+02;1.559882089293764693e+02;1.549020902985353416e+02;1.550699107538883368e+02;1.560578101064249097e+02;1.611786607848710844e+02;1.694831617366072862e+02;1.741598894542991616e+02;1.748613034659262269e+02;1.741416718299605009e+02;1.734229581456004041e+02;1.727051738730307591e+02;1.719883306488059134e+02;1.712724402889102180e+02;1.705575147918722507e+02;1.698435663419348316e+02
1.094212727020800315e+02;1.153439386060832135e+02;1.083477435134535796e+02;6.721603682292888493e+01;6.772612850717008826e+01;7.521044512255669190e+01;7.843459158861865888e+01;7.002157594957868980e+01;6.850346317852510936e+01;1.054112106894085343e+02;1.406154108898857658e+02;1.178096486649109238e+02;1.248663746001774086e+02;1.327614915141308245e+02;1.520536111392394503e+02;1.594949029116493477e+02;1.537291162722443119e+02;1.404278491690709245e+02;1.474677189989491808e+02;1.553392504832484917e+02;1.659016408372640115e+02;1.724414736966278383e+02;1.723019122529720448e+02;1.688564274407469554e+02;1.649534869728591957e+02;1.684746079878935348e+02;1.669883273504329964e+02;1.669363710990824643e+02;1.674892132970506395e+02;1.707104788046288206e+02;1.765843197668175151e+02;1.812551386733594541e+02;1.826783703884865133e+02;1.819590981981833693e+02;1.812407072175158191e+02;1.805232079667890162e+02;1.798066111210650035e+02;1.790909275127284843e+02;1.783761681340949394e+02;1.776623441400640786e+02
1.312031280058586447e+02;1.370465778995541655e+02;1.101729166384701131e+02;9.431793733022371384e+01;8.959223114848664693e+01;8.783688309349889778e+01;8.904114241822826159e+01;9.201662634974351818e+01;9.622447354682627463e+01;1.174970620646531216e+02;1.741387200557046242e+02;1.482768779412589026e+02;1.355153277841440342e+02;1.377049002153477772e+02;1.532275718296696425e+02;1.660648707050001462e+02;1.789393360628480707e+02;1.717857889130441720e+02;1.697042454531044484e+02;1.755107050880198472e+02;1.828369966676164040e+02;1.826633812821811773e+02;1.737697906349920629e+02;1.652829457769898340e+02;1.711601996771598806e+02;1.728687885928476646e+02;1.714457651942433074e+02;1.709989240960998131e+02;1.708232711543640789e+02;1.732103514802905124e+02;1.797529738530094505e+02;1.861591980634206607e+02;1.921388467140372711e+02;1.947899948669463868e+02;1.940649078283121582e+02;1.933406034097951078e+02;1.924372956012005602e+02;1.913249259063380521e+02;1.902171504301515768e+02;1.891140499074761010e+02
1.003736889255982874e+02;1.112994163651247135e+02;1.044456287397586038e+02;9.795899843995701417e+01;1.028360327122623517e+02;1.001801652456958465e+02;1.007323149882220008e+02;1.378431260028615952e+02;1.231172429116283098e+02;1.381720205743436907e+02;1.459346030415698010e+02;1.567217895867744346e+02;1.436458383516281572e+02;1.343048472922678229e+02;1.426080472282233131e+02;1.498204301283606128e+02;1.629808963427179265e+02;1.796196939730311328e+02;1.939125373296899113e+02;2.107468969573452000e+02;2.129070668381217217e+02;1.926034424070685418e+02;1.736817107573782835e+02;1.729022663225480301e+02;1.712594441724570800e+02;1.731382043141983331e+02;1.707008353965736376e+02;1.659743550287049914e+02;1.651692141094891042e+02;1.676039297154948997e+02;1.697831070755321434e+02;1.749635904230908920e+02;1.998007977511315687e+02;2.216427818570025750e+02;2.146189588213242416e+02;2.126938741460163271e+02;2.106587153006871063e+02;2.095428209655246974e+02;2.083452227985501679e+02;2.050479559921531632e+02
8.711536649538810195e+01;1.043655995629465991e+02;1.031657306323138386e+02;9.639804269933348735e+01;1.063977501286668144e+02;1.073785001331917357e+02;1.118566020860677810e+02;1.281483792670588855e+02;1.456438565389186692e+02;1.440273528469029714e+02;1.454015226580993385e+02;1.628520076297568266e+02;1.671621670512640208e+02;1.598238742373258674e+02;1.673167937342351195e+02;1.643211960725798235e+02;1.587113395230107926e+02;1.801036290415272560e+02;1.831250484789448194e+02;1.929567572982812749e+02;1.901290792590452270e+02;1.849979863436992957e+02;1.751362897381594621e+02;1.775757083425469318e+02;1.744483879317919559e+02;1.765675392202014109e+02;1.759660456755319728e+02;1.731881838395475484e+02;1.695162424331771831e+02;1.691693560079538088e+02;1.701154471183413932e+02;1.729735335288522435e+02;1.967204985928403858e+02;2.318698736549063426e+02;2.225941981955093070e+02;2.190928748150851959e+02;2.149652701066266616e+02;2.052133457223349353e+02;2.068345498092148489e+02;2.111211505915796067e+02
1.315947728518663951e+02;1.308969697089962949e+02;1.289458546440682198e+02;1.452928099945693248e+02;1.222296607232143373e+02;1.131895725591914328e+02;1.153758335142886295e+02;1.294059975301804570e+02;1.266748867295244452e+02;1.383088077704094587e+02;1.471207892916644653e+02;1.701933101005640765e+02;1.768526903685358604e+02;1.769039229210534359e+02;1.979236738777728419e+02;1.993818249537480938e+02;1.936584686065304766e+02;1.818769944422279252e+02;1.814409222644672468e+02;1.823386853616120220e+02;1.849764798536319574e+02;1.811345454359138785e+02;1.791990164504996415e+02;1.796511687607972476e+02;1.635370502436545905e+02;1.758600943657661730e+02;1.867347770994353766e+02;1.821953458595312156e+02;1.854976464318506828e+02;1.917984494233906503e+02;1.936325457719925112e+02;2.011562492071257680e+02;2.193577155900196090e+02;2.325918447930695550e+02;2.201232740838107418e+02;2.170029879755824425e+02;2.137263554404430295e+02;2.100617348022911699e+02;2.125346338853778718e+02;2.152137485811191766e+02
1.415550427110172791e+02;1.413005560452130283e+02;1.474947700920033071e+02;1.565913517152132499e+02;1.562734763763286310e+02;1.426304595090081762e+02;1.310270092538342226e+02;1.258993455781822206e+02;1.354180928856813750e+02;1.468964359017104471e+02;1.516216037660279596e+02;1.628935059117427784e+02;1.598617070521620747e+02;1.613843438573579192e+02;2.049223850096011859e+02;2.123658683025923608e+02;2.064994991055234550e+02;1.866210953683714422e+02;1.795543157257433791e+02;1.792468439430052740e+02;1.840165055487934751e+02;1.806344440318000579e+02;1.797939005102072088e+02;1.779482039521710703e+02;1.575390868573976491e+02;1.699786518635596622e+02;1.885939602096470651e+02;1.883634015589836110e+02;1.949458764752934030e+02;2.011986913282573539e+02;2.038432117822430030e+02;2.090194353034503365e+02;2.194329733998445988e+02;2.316418444393877962e+02;2.191114633648038534e+02;2.183142940087687407e+02;2.239137590423711970e+02;2.247793419866674469e+02;2.131083061602673183e+02;2.192682107417563770e+02
1.434783395457110373e+02;1.396499033133409569e+02;1.476814994384238844e+02;1.584621618473893818e+02;1.536240181125889990e+02;1.520564712033142598e+02;1.451335628884678783e+02;1.351334181340867246e+02;1.428778096392449015e+02;1.515754274556966550e+02;1.606501656259904678e+02;1.628630094212614381e+02;1.613306029677901279e+02;1.662437729511099747e+02;1.717491598417422267e+02;1.801806612648983332e+02;1.858216261372543840e+02;1.870307949857202061e+02;1.858166095377002307e+02;1.875815535976051081e+02;1.874941652783351174e+02;1.919114685913260985e+02;1.864175152509051259e+02;1.769866749431110406e+02;1.784010675903065817e+02;1.902510852462324351e+02;1.986574721598987310e+02;1.958335281699932580e+02;1.953039985335086328e+02;1.967245879240003035e+02;2.093897615090578483e+02;2.165640349587426385e+02;2.208815015468742331e+02;2.242908493072780232e+02;1.939648326005960541e+02;2.012324302328457577e+02;2.268862427088038487e+02;2.340284960317505920e+02;2.378804830559149934e+02;2.450194413384865300e+02
